text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_5d,Volatility_21d,Volatility_63d,MA_ratio_3,Return_7d,MA_ratio_7,Return_14d,MA_ratio_14,MA_ratio_21,RSI_9,RSI_50,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,MonthEnd,Weekly_Return,Weekly_Return,Future_Close,Weekly_Return,Weekly_Return,label
"MSFT decreased $-1.06 on January 01, 1970. Day range: $-1.06 to $-1.07. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000485,-1.0670898059378768,-1.0656266574588458,-1.0631625618306642,-1.063599809939652,-0.3916896278875065,-1.0640176544519968,-1.0581572546745777,-1.0622211345004542,-1.0608618369635532,-0.2480642502249248,-0.22612777547273794,-0.11601866230253058,0.5568447295725026,-1.069441832114471,-1.0491135639645017,-0.691733164748121,-0.06696354400201458,-0.01864478091274046,-0.2706872835456916,-1.0754887691596675,-1.3644161442112985,-0.30149177895113355,-1.0700041410939691,-1.0570609699897442,-0.2413205718256415,-0.3311492908226201,-0.018749176656704454,-0.2396834915149838,-0.6428807407774395,0.8448909369196815,-0.2873033848017139,-0.11155797639418348,0.5289057756961442,-0.23689187990541857,-0.10233873028197281,-0.6919909334270173,0.06671768897366447,0.0,0.0,0.0,0.0,0.0,0.0,0.8074384787613147,0.8074384787613147,56.23029327392578,0.8074384787613147,0.8074384787613147,1
"MSFT remained stable $-1.07 on January 01, 1970. Day range: $-1.06 to $-1.07. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000486,-1.0617035117175837,-1.0665775248097322,-1.0613747477334468,-1.0655918628223477,-0.6720324908784046,-1.0657022164819197,-1.0583164159895038,-1.0622915315781194,-1.0606964878725362,-0.25694222249062937,-0.23561126005002234,-0.11626760555691043,0.055601908986617564,-1.0694700907940142,-1.0491327851813985,-0.6921806084656703,-0.29777798959064206,-0.6251836865477146,-0.3591633157893389,-1.1001222754395403,-1.381362404275505,-0.5877024930050444,-1.062843407654528,-1.0535092033997853,-0.39227130464917503,1.3192491892735325,-0.11198588226794773,-0.25446430886836074,-0.6398722233987905,0.11336589911696018,-0.46034803285541326,-0.2649288319657785,0.0493398340058271,-0.4364864799590932,-0.26861303425282534,-0.9885910862474538,0.14007731564170411,0.0,0.0,0.0,0.0,0.0,0.0,1.3557064846552136,1.3557064846552136,56.962921142578125,1.3557064846552136,1.3557064846552136,1
"MSFT decreased $-1.06 on January 01, 1970. Day range: $-1.06 to $-1.06. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000487,-1.064802581626545,-1.0598480761545657,-1.0613748701356203,-1.0551149996444285,0.16629701849613823,-1.0640619609220001,-1.0581203416135931,-1.0607324421666156,-1.0597601911219456,-0.23323386094376777,-0.23808560599087658,-0.037572150336730954,0.27527294233237704,-1.0681971296489234,-1.0495171071523524,-0.6163161200684014,0.8040968474368688,1.2683665090790357,0.2276243559055222,-1.0837743854979867,-1.355135583241791,-0.16185399990770377,-1.064836539227729,-1.0596509616928111,-0.6726182667758975,-0.4121397245673826,0.20026784249814825,-0.3216632511051424,-0.5886317535989308,1.0975107334020973,0.1195115522626085,0.808536933979519,0.2522835323690774,0.3082076495225138,0.3776449700116958,0.1401486488406416,0.22162292017421492,0.0,0.0,0.0,0.0,0.0,0.0,0.4743026221874716,0.4743026221874716,56.69158172607422,0.4743026221874716,0.4743026221874716,1
"MSFT remained stable $-1.06 on January 01, 1970. Day range: $-1.05 to $-1.06. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000488,-1.0552843078340979,-1.058385007732154,-1.053627729180453,-1.0577710286633124,-0.5710054032416155,-1.0613873060335608,-1.057924862389933,-1.0598235642826919,-1.0590918005862888,-0.22402213765277498,-0.238078678141882,-0.00971352454166317,-0.25443823640549684,-1.0673755968017866,-1.0494521637096206,-0.581421799641526,0.43798262278284306,0.6080935559527164,0.45577130580253494,-1.096315086141692,-1.3732002436914077,-0.02747424248406651,-1.0543540028606417,-1.0674945281698702,0.1657235005405378,0.8534217189370313,-0.12816900935688577,-0.30994694804626,-0.636634319010273,0.23408830998744848,-0.24350037457515575,0.5234034251661166,-0.18756010294965078,0.08634113145037349,0.18415961679036175,-0.10813261303808219,0.10235906235682693,0.0,0.0,0.0,0.0,0.0,0.0,0.6067477444794255,0.6067477444794255,56.60112762451172,0.6067477444794255,0.6067477444794255,1
"MSFT decreased $-1.05 on January 01, 1970. Day range: $-1.05 to $-1.06. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000489,-1.0561696979772413,-1.055385955349703,-1.0514674841166562,-1.050687952681938,-0.0997353398447321,-1.0573679257855981,-1.0573601016727592,-1.0579601915011425,-1.0579434265803787,-0.1967900702307406,-0.2322008465709282,0.05620234114718199,0.23189973718071216,-1.0659611290572029,-1.0481522900299862,-0.574472352192636,1.0439675298124325,1.2998886846673492,1.156541250753277,-1.0931797753587829,-1.349918481246036,0.2787000166074805,-1.0570114701110653,-1.0671245739397628,-0.5715897019345535,0.12059304856070828,-0.10888244754097012,-0.26852920004458175,-0.6343110851656917,0.6209782418369393,0.5346911091597002,1.1041465186021446,0.2137617220136357,0.5690373017079474,0.590001464130394,0.21519998524257916,0.47956014647704087,0.0,0.0,0.0,0.0,0.0,0.0,-0.009368378991139382,-0.009368378991139382,56.347877502441406,-0.009368378991139382,-0.009368378991139382,1
"MSFT remained stable $-1.05 on January 01, 1970. Day range: $-1.05 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000490,-1.0514476434110975,-1.0531185302901551,-1.0470726656425307,-1.0492124674451493,-0.6496478164903171,-1.0544864159612455,-1.0566889030050066,-1.0561555316889182,-1.0567698177218816,-0.17272563465323587,-0.22230935623022455,0.10126589608134501,0.1288096840637243,-1.0643952324449089,-1.0471113373998233,-0.5491539564485786,1.0322734132866218,1.1924353231247127,1.1289005792663809,-1.0940758496802343,-1.332724416072838,0.32226162075640186,-1.0499245586658452,-1.059946856416588,-0.10031274768987308,0.6948742593941237,-0.1594222101367105,-0.45413010967830386,-0.6461961627868743,0.5274916465395008,1.1059174702757464,0.9137699707608404,0.11084598091776526,0.6286124330393028,0.594860319922162,0.12240323268632626,0.47982679669958117,0.0,0.0,0.0,0.0,0.0,0.0,0.5339873778897098,0.5339873778897098,57.54176330566406,0.5339873778897098,0.5339873778897098,1
"MSFT decreased $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000491,-1.0464302096333262,-1.0449259230316614,-1.0431990410782626,-1.0432360287302658,0.5438528851332752,-1.0500089695118717,-1.0558288063658594,-1.0537051630139629,-1.0552363754126197,-0.13779151326201602,-0.2068630132870427,0.16363328199107255,0.30643676255764535,-1.0630592454390437,-1.0444872322083503,-0.6044831389189607,1.5206483490525204,0.9902412436683018,1.26801099302941,-1.0761600225500465,-1.3023179375171847,0.4385518604592216,-1.0484482744583417,-1.061944715370555,-0.6502332650820969,-0.34755381550459813,-0.3007028179975736,-0.4298646474990601,-0.6374869884227321,0.7267717418568937,1.4410568832128874,1.1269137860360805,0.28318964590369816,1.012916016808511,0.876537245422941,0.8163299265444361,0.6873659075593774,0.0,0.0,0.0,0.0,0.0,0.0,0.09830609845138338,0.09830609845138338,57.46940994262695,0.09830609845138338,0.09830609845138338,1
"MSFT remained stable $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000492,-1.0427410191215114,-1.0447064780161486,-1.0410388522132061,-1.0454494899744453,0.13120898372017015,-1.0480731525893179,-1.0550136290523926,-1.0519737498427744,-1.0539819882601567,-0.11953256047973264,-0.19056860096838205,0.17315502339517572,0.5164269339108649,-1.0615592520872525,-1.0431676235228784,-0.5945246513060581,1.1128291157568404,0.7453799675334062,1.0661572606757563,-1.0750399028667168,-1.3281563234041012,0.6447714870278621,-1.0424685995202867,-1.0514373161487187,0.5432848877490285,-0.16195316129693696,-0.4562856358630491,-0.5090586710827332,-0.6560363736568033,0.006362255582042631,0.8616484810056226,0.5997869690780706,0.4247431566736781,0.7463009439854874,0.6197960336277106,1.346317931264147,0.6521484525222287,0.0,0.0,0.0,0.0,0.0,0.0,0.24408409163618117,0.24408409163618117,57.46940994262695,0.24408409163618117,0.24408409163618117,1
"MSFT remained stable $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000493,-1.0449546144898356,-1.0469009702424212,-1.0427522092479886,-1.0461873726262376,-0.07508989792998792,-1.045753167596571,-1.054131994817272,-1.0506227094467444,-1.0528756789395934,-0.1100792747876958,-0.17549457629479132,0.15945305996493433,0.42558744665235954,-1.060050965948151,-1.0425438773904836,-0.5536749487831957,0.8776580575589754,0.6705252858739884,0.8761701861417307,-1.0649623782537627,-1.3517109183380738,1.0234901192892707,-1.044683259346918,-1.0541010864750329,0.13063495271202108,-0.33061339077536267,-0.5514428920528806,-0.5780027389267376,-0.6549696251439063,-0.30950655505171115,0.9407974419509769,0.21789884874273588,0.3496609519278035,0.6041043070425441,0.48726643349488,1.2590677304053122,0.5480789510204962,0.0,0.0,0.0,0.0,0.0,0.0,0.297817657282284,0.297817657282284,57.478458404541016,0.297817657282284,0.297817657282284,1
"MSFT remained stable $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000494,-1.0431100024210838,-1.0483639137094125,-1.044093032418975,-1.048253269787472,1.0616916837051011,-1.0452655471286307,-1.0532656333624437,-1.0497986987464463,-1.0520057541726784,-0.11165302956953056,-0.1637747190879659,0.12179397667759723,0.260702263175424,-1.0589309501357538,-1.0424831612556886,-0.5057806147122915,0.5664552533681967,0.4609498554587796,0.6834961326751712,-1.064514484763873,-1.3878500288585827,0.8978593901846343,-1.0454215415598953,-1.0469973660397258,-0.07566694541277554,1.1728772038820872,-0.707011177878533,-0.5973923242316201,-0.6565542340600936,-0.38169946075459443,0.188062160724184,-0.10965749972997883,0.2338700832656567,0.3755125419223011,0.29538458938498674,0.8076922414139345,0.44885427501245445,0.0,0.0,0.0,0.0,0.0,0.0,0.28538535994372427,0.28538535994372427,57.19807815551758,0.28538535994372427,0.28538535994372427,1
"MSFT decreased $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000495,-1.0459875909525937,-1.0423658458583183,-1.041858333884963,-1.0385141025501476,0.4376813979205224,-1.043122869037716,-1.0519479568492107,-1.0475967754251028,-1.0504722188444904,-0.08611092665778652,-0.14889096588471215,0.1573167774985326,0.5016488994097116,-1.05597980538879,-1.0431846522227213,-0.34231712396109354,1.2389640291981516,1.216665481772524,0.8550547342154204,-1.0515258042429123,-1.358618900746022,1.0092891915982365,-1.0474885573980846,-1.0455175803285275,1.0611312580904648,-0.14214212071164498,-0.27106526176307766,-0.5522850929126218,-0.6182483065941108,0.960545515369225,0.9122243977328005,0.6352206517965951,0.4956765341362319,1.017000858278121,0.8445118679911905,1.3117289685460019,0.6831296135599444,0.0,0.0,0.0,0.0,0.0,0.0,-0.3314531588830131,-0.3314531588830131,57.2342643737793,-0.3314531588830131,-0.3314531588830131,0
"MSFT remained stable $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000496,-1.0376499924488523,-1.0421463992102526,-1.037314391824041,-1.039104327763396,-0.20131608483498808,-1.042295368272243,-1.0510721222051247,-1.0458247982520879,-1.0490964008895634,-0.07088534078304634,-0.1337007368410879,0.16075775035168624,0.8826304816442209,-1.0535890175348948,-1.0437288374193374,-0.21159287717240102,0.9850650046969797,1.1407283063120819,1.026219283494209,-1.0557806832118233,-1.3807761336517939,1.085850037875678,-1.0377441164316736,-1.0395237225835425,0.4371118481109986,-0.06847313395112647,-0.35386891922763297,-0.5634861592222004,-0.640659951563678,0.4251831319673522,0.45492968027938313,0.3938620694689158,0.7475257144071575,0.8354451968602815,0.73357615687161,0.935207817102203,0.6181616123840825,0.0,0.0,0.0,0.0,0.0,0.0,-0.43143857405412217,-0.43143857405412217,56.971961975097656,-0.43143857405412217,-0.43143857405412217,0
"MSFT remained stable $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000497,-1.0395683671433136,-1.0428778615426988,-1.0366439756667951,-1.039104327763396,-0.8881664802380658,-1.0410245535088327,-1.050208628587814,-1.0443254329518445,-1.0478224953757422,-0.06212922479402512,-0.11966039559883436,0.1478473274488385,1.557952504701207,-1.051515888601592,-1.0441257350025603,-0.10200521427078893,0.8335736421365113,1.1407283063120819,1.2736740362121526,-1.07235218851836,-1.3807761336517939,0.5374243501159767,-1.0383346612500586,-1.0417436352195761,-0.2018949779801878,-0.05924854197930014,-0.40592099371013934,-0.5729759999817875,-0.640403260279905,-0.12231476115297737,0.3684736546161442,0.23920389293469707,1.1128171699254097,0.6565695960801234,0.6720626904798406,1.2767732788220312,0.8600522885443365,0.0,0.0,0.0,0.0,0.0,0.0,-0.47419984182149283,-0.47419984182149283,56.890560150146484,-0.47419984182149283,-0.47419984182149283,0
"MSFT remained stable $-1.04 on January 01, 1970. Day range: $-1.03 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000498,-1.0365431753512817,-1.0399519404490496,-1.0344836984844845,-1.0390305146033905,-0.49750738956887763,-1.0395911715821697,-1.0492686180897672,-1.0430453352382434,-1.0466374353458026,-0.058318112818001505,-0.10760629913861391,0.12554666464151654,1.5508115438460874,-1.0496964851812676,-1.043673286053908,-0.041478173088866505,0.7108571087704757,0.9000713024436511,1.1584265842527306,-1.0719043771229142,-1.3618978279834417,0.6777092776164982,-1.0383346612500586,-1.042483668516717,-0.8887554164178261,-0.3542660410306196,-0.42142721820474244,-0.5734629144499495,-0.6477859932805603,-0.07842517176116073,0.028064226204233236,0.18294877525025932,1.098560843637218,0.48667096758402995,0.6211526071509671,0.9805555959898772,0.885371657664526,0.0,0.0,0.0,0.0,0.0,0.0,-0.8399347715020866,-0.8399347715020866,56.203182220458984,-0.8399347715020866,-0.8399347715020866,0
"MSFT remained stable $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000499,-1.0394207495245196,-1.044048172344658,-1.0390276252755246,-1.0413177267705098,-1.2490049706746869,-1.0382021148228526,-1.0480428758344122,-1.0423155457245448,-1.045711137612891,-0.06557222936095145,-0.099527290677479,0.08091616496750374,1.1074226345343405,-1.0484688408696958,-1.042911834625239,-0.02087548977705327,0.45228343801006626,0.6256264561995466,0.970917844038693,-1.0851170843273568,-1.3724568283644336,0.2049797387221021,-1.038260808120454,-1.044555586977015,-0.49809061358369594,-0.03140754525919796,-0.41384153616137004,-0.6164475061080268,-0.6560402367149526,-0.35541935277151976,0.02501936079796885,-0.12148334301494264,0.6646870864733012,0.19239704528068544,0.412865100148628,0.5264006160019534,0.8494935906686928,0.0,0.0,0.0,0.0,0.0,0.0,-0.4851959158339504,-0.4851959158339504,56.60112762451172,-0.4851959158339504,-0.4851959158339504,0
"MSFT remained stable $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.04. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000500,-1.0411914959833097,-1.040171286021114,-1.0359734274854229,-1.0410225363675534,-1.2982650957623159,-1.03870450619161,-1.0468861618099063,-1.0416524251441173,-1.04483138762933,-0.07359533743589781,-0.09479417699717008,0.04334996367603716,1.326167301135421,-1.0473613846090266,-1.0420491092568538,-0.010083481111064193,0.3950414796091574,0.6580095499569948,0.7951972834115959,-1.0806382106724863,-1.3624431524520775,0.14596228677564077,-1.0405492588059229,-1.0347880337969304,-1.2495991829865631,-0.3369799393321662,-1.2229746267339494,-0.6156943520105991,-0.6862099936494275,-0.18846863641547798,0.08404404442748346,-0.16822911420210107,0.7691068686284108,0.08137401459069421,0.36930915016570326,-0.015435076466744722,0.7670032468304665,0.0,0.0,0.0,0.0,0.0,0.0,-0.6376654525473778,-0.6376654525473778,56.347877502441406,-0.6376654525473778,-0.6376654525473778,0
"MSFT remained stable $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000501,-1.03978967336425,-1.045072239636484,-1.0388041431022876,-1.0431622778073262,-1.0760254961435884,-1.039517236056266,-1.045579405502231,-1.041421909247403,-1.0441767602400782,-0.08950074285926124,-0.09443750797944753,-0.005786788046649149,0.6209437357881112,-1.046592182738288,-1.0414143746093665,-0.004171299732398774,0.18255350306144794,0.13665225007498508,0.5172954573285232,-1.103256468623876,-1.3749170878817676,-0.2497743611372621,-1.0402539085582718,-1.0353799792906413,-1.298860028349149,-0.15218405229388615,-1.1724308005153543,-0.6026243674245566,-0.6821548001473056,-0.3256771218846018,0.08115071674847486,-0.4701615694656737,0.20512669857138427,-0.14312517128285152,0.18196087984358578,-0.0035433810374063735,0.7400151790299474,0.0,0.0,0.0,0.0,0.0,0.0,-0.5008246186589617,-0.5008246186589617,56.347877502441406,-0.5008246186589617,-0.5008246186589617,0
"MSFT remained stable $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000502,-1.0437740248776635,-1.046535194361745,-1.0395490678521793,-1.0438263161805799,-1.4145792781031648,-1.0404629601203033,-1.044578219010952,-1.0413294500470847,-1.043620263819827,-0.10693309943841188,-0.09791126454788694,-0.04879308323152652,0.8618692393721078,-1.046283004632677,-1.0396950600088337,-0.06582451154710017,0.07487703416548992,-0.08453055871908545,0.2587822192330624,-1.1093029343277674,-1.383643130651354,-0.17483257599383312,-1.042394808661449,-1.0353799792906413,-1.0766171791727381,-0.7763610755014178,-1.1879650258801155,-0.6115196728327035,-0.6979954997994579,-0.29513811798566864,-0.505836965439885,-0.4606664656576046,0.29376119371730036,-0.2672352397926414,0.1000993715587465,0.00846683747992231,0.6316342376835622,0.0,0.0,0.0,0.0,0.0,0.0,-0.19892331750812078,-0.19892331750812078,56.83628845214844,-0.19892331750812078,-0.19892331750812078,0
"MSFT increased $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000503,-1.0430360799925402,-1.048071168150276,-1.0447632986845745,-1.04943362685837,-0.2358043241447003,-1.0425465047483693,-1.0439596169233536,-1.0421175345674007,-1.0435241627068328,-0.14032784011899763,-0.10789147032335138,-0.12184456769675493,-0.29575933472505633,-1.047666285990768,-1.0358759243531985,-0.29263533012610815,-0.4416917522443798,-1.54450370783152,-0.5429824923136218,-1.1097508627213,-1.4054185683273674,-0.41055234670011703,-1.0430592066094384,-1.0353059509935418,-1.4151759114204054,0.3463583670782802,-0.9642086069653005,-0.6246178686248772,-0.6782945843571944,-0.80376732095945,-0.7867408285846311,-0.8988659248914246,-0.2525394812690588,-0.6923552940117529,-0.29137417116637215,-0.47417295974020024,0.4503808324138932,0.0,0.0,0.0,0.0,0.0,0.0,0.0727828378879596,0.0727828378879596,56.655399322509766,0.0727828378879596,0.0727828378879596,1
"MSFT remained stable $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000504,-1.0442905563126812,-1.0491685480691983,-1.0440185350641447,-1.0461873726262376,-0.611506976584816,-1.0435218017762784,-1.0434776567630553,-1.0422828349829667,-1.04319250713096,-0.1590458551245641,-0.11991196451711467,-0.14475200813800512,-0.14083132805118498,-1.049493066840685,-1.0312635627382793,-0.5720272192542684,-0.2497024263846548,-1.2339993046987157,-1.0419307027537112,-1.106839583111109,-1.3878022725321848,-0.15281462958583594,-1.0486695536287038,-1.0375998295082118,-0.23638372157231963,-0.33061339077536267,-0.7442233391590362,-0.740438663594213,-0.6771442618829534,-0.03369437992654869,-0.6052264979826133,-0.44889042331345347,-0.17801813334711364,-0.466125498037827,-0.163339557782238,-1.6580892753554168,0.6123349872238903,0.0,0.0,0.0,0.0,0.0,0.0,-0.15082717150426103,-0.15082717150426103,56.637306213378906,-0.15082717150426103,-0.15082717150426103,1
"MSFT remained stable $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000505,-1.0465778649863517,-1.049826866274745,-1.044093032418975,-1.048253269787472,-0.5618392981675515,-1.044969979533549,-1.0429932112134286,-1.0427418818924803,-1.0430398543498696,-0.1821331180844407,-0.1345068686630366,-0.1736563248618168,-0.9277227748028238,-1.0506326481785215,-1.028384194582961,-0.7456528410198912,-0.5660110186377322,-1.7047889139374897,-1.6317414420121648,-1.120724349717555,-1.4059684045345042,-0.7173182285414117,-1.0454215415598953,-1.0373037787382777,-0.612091867486339,-0.06847313395112647,-0.7563972022590005,-0.7249911079415629,-0.6755958339648361,-0.14091606946927737,-0.7247872354046417,-0.5293165610560004,-0.5145267446308152,-0.5937625961128822,-0.3583710033425729,-1.7706587031421996,0.04347358973413964,0.0,0.0,0.0,0.0,0.0,0.0,0.26115217452685824,0.26115217452685824,57.15284729003906,0.26115217452685824,0.26115217452685824,1
"MSFT remained stable $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000506,-1.0487176111711511,-1.0504851935339696,-1.044763448574819,-1.048253269787472,-0.28993202013155966,-1.0459896079612516,-1.0426354691771975,-1.0431303062005304,-1.0428985091821932,-0.20212641041540488,-0.15049412077617366,-0.1892889814246915,-0.7232863889421469,-1.0528794168451832,-1.0240736082061683,-1.0285636229029185,-0.7588309867135912,-1.704759494043678,-1.6900781778986442,-1.1272187118025134,-1.4059684045345042,-0.6897474136402932,-1.0474885573980846,-1.0394497567049064,-0.5624234628349278,0.4393552494534736,-0.7506657693713649,-0.7929990910655005,-0.6786748442581036,-0.2123963892454779,-0.5988185510198886,-0.42451380723522636,-0.4229212172564721,-0.5789600510483246,-0.40356112564273044,-1.7706587031421996,-0.2717325230157385,0.0,0.0,0.0,0.0,0.0,0.0,-0.01990331665735046,-0.01990331665735046,56.62826156616211,-0.01990331665735046,-0.01990331665735046,1
"MSFT remained stable $-1.04 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000507,-1.0479059688581693,-1.0469009485741898,-1.0446889295285184,-1.0442690395479488,-0.6708098308894983,-1.0460782769932866,-1.0422081645304557,-1.042843416649011,-1.0424697937192675,-0.20740639126831262,-0.16442249099850656,-0.1661727818392974,-0.226077927994947,-1.0532806455810413,-1.0224841813427352,-1.1135652087296772,-0.22174080239988764,-0.7968169307822093,-1.5309338918531619,-1.121396237911912,-1.3890086092547944,-0.49969128587112005,-1.0474885573980846,-1.0401157304957163,-0.2905122090071058,-0.25493752193387476,-0.5948974802698369,-0.7919053971909754,-0.6730566746198955,0.3949868512466649,-0.3914520443687089,0.04978218502420629,-0.22523214025327415,-0.29163860094337835,-0.21978771519208967,-0.9970430068757282,-0.13681891518162717,0.0,0.0,0.0,0.0,0.0,0.0,-0.23738424171619987,-0.23738424171619987,56.709659576416016,-0.23738424171619987,-0.23738424171619987,0
"MSFT remained stable $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000508,-1.0445118764099581,-1.0474129482357109,-1.040964371692762,-1.045744649258869,-0.6354526571222616,-1.0453394452598488,-1.041651678315612,-1.042828642948895,-1.0421831438561027,-0.21762719192873603,-0.1777691879722447,-0.15964201629705949,-0.16318514601594702,-1.054630671958118,-1.0197239826268267,-1.2898883748645098,-0.6227696007643174,-1.1330848627947654,-1.3228206684554713,-1.1278905958640761,-1.4063598191312552,-0.5735515828868429,-1.043502169710148,-1.045739384336742,-0.6713955889094206,-0.08718344633294095,-0.8511538287459369,-0.9650013896210989,-0.6707238528298243,-0.024811550094449707,-0.3548320726166692,-0.06822314376249639,-0.20002413500813268,-0.41511247148861047,-0.3385679334366285,-0.9174368813895459,-0.09109709336030411,0.0,0.0,0.0,0.0,0.0,0.0,-0.22313637511406145,-0.22313637511406145,56.555912017822266,-0.22313637511406145,-0.22313637511406145,0
"MSFT remained stable $-1.05 on January 01, 1970. Day range: $-1.04 to $-1.05. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000509,-1.0447332482740845,-1.047486139620751,-1.042901170844832,-1.0458922444603471,-0.7730749578861232,-1.0452803367267904,-1.0411324519846312,-1.0428389453139846,-1.041928760764901,-0.22758224509822705,-0.1905932408872927,-0.1537740039420221,-1.473800593115339,-1.0549048263421301,-1.0189145445214092,-1.3360622200324521,-0.7292256036511037,-1.1667194565554002,-1.1269619084993585,-1.143118667933663,-1.422187508555769,-0.47257293826787816,-1.0449785784591856,-1.042483668516717,-0.6360378981543209,0.4648247071644338,-0.9344678866303398,-0.9842044858025387,-0.671208864629641,-0.19398952512383646,-0.32586974093178317,-0.052403285176878894,-0.6097397395147434,-0.38696627218984264,-0.3825229991090075,-0.980899591961969,0.05997286759798126,0.0,0.0,0.0,0.0,0.0,0.0,-0.2279682666748373,-0.2279682666748373,56.528785705566406,-0.2279682666748373,-0.2279682666748373,0
